"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","WORLDBANKINCOMEGROUP","COUNTRY","Display Value","Numeric","Low","High","Comments"
"LBW_NUMBER","PUBLISHED","2011","EUR","","","BLR","5.5 [5.4-5.7]","5.50000","5.40000","5.70000",""
"LBW_NUMBER","PUBLISHED","2012","EUR","","","BLR","5.6 [5.4-5.7]","5.60000","5.40000","5.70000",""
"LBW_NUMBER","PUBLISHED","2013","EUR","","","BLR","5.6 [5.4-5.8]","5.60000","5.40000","5.80000",""
"LBW_NUMBER","PUBLISHED","2014","EUR","","","BLR","5.7 [5.4-6.0]","5.70000","5.40000","6.00000",""
"LBW_NUMBER","PUBLISHED","2015","EUR","","","BLR","5.8 [5.2-6.3]","5.80000","5.20000","6.30000",""
"LBW_NUMBER","PUBLISHED","2000","EUR","","","BEL","8.2 [7.9-8.5]","8.20000","7.90000","8.50000",""
"LBW_NUMBER","PUBLISHED","2001","EUR","","","BEL","8.3 [8.1-8.4]","8.30000","8.10000","8.40000",""
"LBW_NUMBER","PUBLISHED","2002","EUR","","","BEL","8.3 [8.1-8.5]","8.30000","8.10000","8.50000",""
"LBW_NUMBER","PUBLISHED","2003","EUR","","","BEL","8.4 [8.2-8.6]","8.40000","8.20000","8.60000",""
"LBW_NUMBER","PUBLISHED","2004","EUR","","","BEL","8.4 [8.3-8.6]","8.40000","8.30000","8.60000",""
"LBW_NUMBER","PUBLISHED","2005","EUR","","","BEL","8.5 [8.3-8.7]","8.50000","8.30000","8.70000",""
"LBW_NUMBER","PUBLISHED","2006","EUR","","","BEL","8.6 [8.4-8.7]","8.60000","8.40000","8.70000",""
"LBW_NUMBER","PUBLISHED","2007","EUR","","","BEL","8.6 [8.5-8.7]","8.60000","8.50000","8.70000",""
"LBW_NUMBER","PUBLISHED","2008","EUR","","","BEL","8.6 [8.5-8.8]","8.60000","8.50000","8.80000",""
"LBW_NUMBER","PUBLISHED","2009","EUR","","","BEL","8.7 [8.6-8.8]","8.70000","8.60000","8.80000",""
"LBW_NUMBER","PUBLISHED","2010","EUR","","","BEL","8.7 [8.6-8.8]","8.70000","8.60000","8.80000",""
"LBW_NUMBER","PUBLISHED","2011","EUR","","","BEL","8.7 [8.6-8.8]","8.70000","8.60000","8.80000",""
"LBW_NUMBER","PUBLISHED","2012","EUR","","","BEL","8.8 [8.7-8.9]","8.80000","8.70000","8.90000",""
"LBW_NUMBER","PUBLISHED","2013","EUR","","","BEL","8.9 [8.8-9.0]","8.90000","8.80000","9.00000",""
"LBW_NUMBER","PUBLISHED","2014","EUR","","","BEL","9.1 [8.9-9.3]","9.10000","8.90000","9.30000",""
"LBW_NUMBER","PUBLISHED","2015","EUR","","","BEL","9.4 [9.0-9.8]","9.40000","9.00000","9.80000",""
"LBW_NUMBER","PUBLISHED","2000","AMR","","","BLZ","0.7 [0.5-0.8]","0.70000","0.50000","0.80000",""
"LBW_NUMBER","PUBLISHED","2001","AMR","","","BLZ","0.7 [0.5-0.8]","0.70000","0.50000","0.80000",""
"LBW_NUMBER","PUBLISHED","2002","AMR","","","BLZ","0.7 [0.5-0.8]","0.70000","0.50000","0.80000",""
"LBW_NUMBER","PUBLISHED","2003","AMR","","","BLZ","0.7 [0.5-0.9]","0.70000","0.50000","0.90000",""
"LBW_NUMBER","PUBLISHED","2004","AMR","","","BLZ","0.7 [0.5-0.8]","0.70000","0.50000","0.80000",""
"LBW_NUMBER","PUBLISHED","2005","AMR","","","BLZ","0.7 [0.5-0.8]","0.70000","0.50000","0.80000",""
"LBW_NUMBER","PUBLISHED","2006","AMR","","","BLZ","0.7 [0.5-0.8]","0.70000","0.50000","0.80000",""
"LBW_NUMBER","PUBLISHED","2007","AMR","","","BLZ","0.7 [0.5-0.8]","0.70000","0.50000","0.80000",""
"LBW_NUMBER","PUBLISHED","2008","AMR","","","BLZ","0.7 [0.5-0.8]","0.70000","0.50000","0.80000",""
"LBW_NUMBER","PUBLISHED","2009","AMR","","","BLZ","0.7 [0.5-0.9]","0.70000","0.50000","0.90000",""
"LBW_NUMBER","PUBLISHED","2010","AMR","","","BLZ","0.7 [0.5-0.8]","0.70000","0.50000","0.80000",""
"LBW_NUMBER","PUBLISHED","2011","AMR","","","BLZ","0.7 [0.5-0.9]","0.70000","0.50000","0.90000",""
"LBW_NUMBER","PUBLISHED","2012","AMR","","","BLZ","0.7 [0.5-0.9]","0.70000","0.50000","0.90000",""
"LBW_NUMBER","PUBLISHED","2013","AMR","","","BLZ","0.7 [0.5-0.9]","0.70000","0.50000","0.90000",""
"LBW_NUMBER","PUBLISHED","2014","AMR","","","BLZ","0.7 [0.6-0.9]","0.70000","0.60000","0.90000",""
"LBW_NUMBER","PUBLISHED","2015","AMR","","","BLZ","0.7 [0.6-0.9]","0.70000","0.60000","0.90000",""
"LBW_NUMBER","PUBLISHED","2000","AFR","","","BEN","54.6 [42.8-69.0]","54.60000","42.80000","69.00000",""
"LBW_NUMBER","PUBLISHED","2001","AFR","","","BEN","55.2 [43.7-68.7]","55.20000","43.70000","68.70000",""
"LBW_NUMBER","PUBLISHED","2002","AFR","","","BEN","55.8 [43.4-69.3]","55.80000","43.40000","69.30000",""
"LBW_NUMBER","PUBLISHED","2003","AFR","","","BEN","56.5 [44.3-69.7]","56.50000","44.30000","69.70000",""
"LBW_NUMBER","PUBLISHED","2004","AFR","","","BEN","57.2 [44.3-72.0]","57.20000","44.30000","72.00000",""
"LBW_NUMBER","PUBLISHED","2005","AFR","","","BEN","57.9 [45.8-72.0]","57.90000","45.80000","72.00000",""
"LBW_NUMBER","PUBLISHED","2006","AFR","","","BEN","58.9 [46.0-74.3]","58.90000","46.00000","74.30000",""
"LBW_NUMBER","PUBLISHED","2007","AFR","","","BEN","59.8 [47.6-76.4]","59.80000","47.60000","76.40000",""
"LBW_NUMBER","PUBLISHED","2008","AFR","","","BEN","60.7 [48.9-76.0]","60.70000","48.90000","76.00000",""
"LBW_NUMBER","PUBLISHED","2009","AFR","","","BEN","61.7 [48.8-78.1]","61.70000","48.80000","78.10000",""
"LBW_NUMBER","PUBLISHED","2010","AFR","","","BEN","62.7 [49.9-79.6]","62.70000","49.90000","79.60000",""
"LBW_NUMBER","PUBLISHED","2011","AFR","","","BEN","63.7 [50.8-80.9]","63.70000","50.80000","80.90000",""
"LBW_NUMBER","PUBLISHED","2012","AFR","","","BEN","64.6 [51.3-80.8]","64.60000","51.30000","80.80000",""
"LBW_NUMBER","PUBLISHED","2013","AFR","","","BEN","65.4 [51.9-82.7]","65.40000","51.90000","82.70000",""
"LBW_NUMBER","PUBLISHED","2014","AFR","","","BEN","66.2 [52.0-84.0]","66.20000","52.00000","84.00000",""
"LBW_NUMBER","PUBLISHED","2015","AFR","","","BEN","67.0 [52.8-84.3]","67.00000","52.80000","84.30000",""
"LBW_NUMBER","PUBLISHED","2000","SEAR","","","BTN","2.2 [1.6-3.4]","2.20000","1.60000","3.40000",""
"LBW_NUMBER","PUBLISHED","2001","SEAR","","","BTN","2.2 [1.5-3.4]","2.20000","1.50000","3.40000",""
"LBW_NUMBER","PUBLISHED","2002","SEAR","","","BTN","2.1 [1.5-3.3]","2.10000","1.50000","3.30000",""
"LBW_NUMBER","PUBLISHED","2003","SEAR","","","BTN","2.1 [1.5-3.3]","2.10000","1.50000","3.30000",""
"LBW_NUMBER","PUBLISHED","2004","SEAR","","","BTN","2.0 [1.5-3.1]","2.00000","1.50000","3.10000",""
"LBW_NUMBER","PUBLISHED","2005","SEAR","","","BTN","2.0 [1.4-3.1]","2.00000","1.40000","3.10000",""
"LBW_NUMBER","PUBLISHED","2006","SEAR","","","BTN","2.0 [1.4-3.2]","2.00000","1.40000","3.20000",""
"LBW_NUMBER","PUBLISHED","2007","SEAR","","","BTN","1.9 [1.4-3.1]","1.90000","1.40000","3.10000",""
"LBW_NUMBER","PUBLISHED","2008","SEAR","","","BTN","1.9 [1.4-3.0]","1.90000","1.40000","3.00000",""
"LBW_NUMBER","PUBLISHED","2009","SEAR","","","BTN","1.9 [1.3-2.9]","1.90000","1.30000","2.90000",""
"LBW_NUMBER","PUBLISHED","2010","SEAR","","","BTN","1.8 [1.3-2.9]","1.80000","1.30000","2.90000",""
"LBW_NUMBER","PUBLISHED","2011","SEAR","","","BTN","1.8 [1.3-2.8]","1.80000","1.30000","2.80000",""
"LBW_NUMBER","PUBLISHED","2012","SEAR","","","BTN","1.8 [1.2-2.8]","1.80000","1.20000","2.80000",""
"LBW_NUMBER","PUBLISHED","2013","SEAR","","","BTN","1.7 [1.2-2.7]","1.70000","1.20000","2.70000",""
"LBW_NUMBER","PUBLISHED","2014","SEAR","","","BTN","1.7 [1.2-2.8]","1.70000","1.20000","2.80000",""
"LBW_NUMBER","PUBLISHED","2015","SEAR","","","BTN","1.7 [1.2-2.7]","1.70000","1.20000","2.70000",""
"LBW_NUMBER","PUBLISHED","2000","AMR","","","BOL","20.5 [15.9-27.4]","20.50000","15.90000","27.40000",""
"LBW_NUMBER","PUBLISHED","2001","AMR","","","BOL","20.4 [15.6-27.3]","20.40000","15.60000","27.30000",""
"LBW_NUMBER","PUBLISHED","2002","AMR","","","BOL","20.2 [15.6-26.4]","20.20000","15.60000","26.40000",""
"LBW_NUMBER","PUBLISHED","2003","AMR","","","BOL","20.1 [15.4-26.7]","20.10000","15.40000","26.70000",""
"LBW_NUMBER","PUBLISHED","2004","AMR","","","BOL","20.0 [15.4-26.1]","20.00000","15.40000","26.10000",""
"LBW_NUMBER","PUBLISHED","2005","AMR","","","BOL","19.9 [15.3-26.2]","19.90000","15.30000","26.20000",""
"LBW_NUMBER","PUBLISHED","2006","AMR","","","BOL","19.7 [15.0-26.1]","19.70000","15.00000","26.10000",""
"LBW_NUMBER","PUBLISHED","2007","AMR","","","BOL","19.4 [15.0-25.7]","19.40000","15.00000","25.70000",""
"LBW_NUMBER","PUBLISHED","2008","AMR","","","BOL","19.2 [14.8-25.5]","19.20000","14.80000","25.50000",""
"LBW_NUMBER","PUBLISHED","2009","AMR","","","BOL","19.0 [14.7-24.8]","19.00000","14.70000","24.80000",""
"LBW_NUMBER","PUBLISHED","2010","AMR","","","BOL","18.8 [14.7-24.5]","18.80000","14.70000","24.50000",""
"LBW_NUMBER","PUBLISHED","2011","AMR","","","BOL","18.6 [14.7-24.9]","18.60000","14.70000","24.90000",""
"LBW_NUMBER","PUBLISHED","2012","AMR","","","BOL","18.5 [14.5-24.8]","18.50000","14.50000","24.80000",""
"LBW_NUMBER","PUBLISHED","2013","AMR","","","BOL","18.4 [14.4-23.3]","18.40000","14.40000","23.30000",""
"LBW_NUMBER","PUBLISHED","2014","AMR","","","BOL","18.3 [14.1-23.5]","18.30000","14.10000","23.50000",""
"LBW_NUMBER","PUBLISHED","2015","AMR","","","BOL","18.3 [14.3-23.6]","18.30000","14.30000","23.60000",""
"LBW_NUMBER","PUBLISHED","2000","EUR","","","BIH","1.5 [1.2-1.8]","1.50000","1.20000","1.80000",""
"LBW_NUMBER","PUBLISHED","2001","EUR","","","BIH","1.4 [1.1-1.7]","1.40000","1.10000","1.70000",""
"LBW_NUMBER","PUBLISHED","2002","EUR","","","BIH","1.3 [1.1-1.6]","1.30000","1.10000","1.60000",""
"LBW_NUMBER","PUBLISHED","2003","EUR","","","BIH","1.3 [1.0-1.6]","1.30000","1.00000","1.60000",""
"LBW_NUMBER","PUBLISHED","2004","EUR","","","BIH","1.2 [1.0-1.5]","1.20000","1.00000","1.50000",""
"LBW_NUMBER","PUBLISHED","2005","EUR","","","BIH","1.2 [1.0-1.5]","1.20000","1.00000","1.50000",""
"LBW_NUMBER","PUBLISHED","2006","EUR","","","BIH","1.2 [1.0-1.5]","1.20000","1.00000","1.50000",""
"LBW_NUMBER","PUBLISHED","2007","EUR","","","BIH","1.2 [0.9-1.5]","1.20000","0.90000","1.50000",""
"LBW_NUMBER","PUBLISHED","2008","EUR","","","BIH","1.2 [0.9-1.5]","1.20000","0.90000","1.50000",""
"LBW_NUMBER","PUBLISHED","2009","EUR","","","BIH","1.2 [0.9-1.5]","1.20000","0.90000","1.50000",""
"LBW_NUMBER","PUBLISHED","2010","EUR","","","BIH","1.2 [0.9-1.5]","1.20000","0.90000","1.50000",""
"LBW_NUMBER","PUBLISHED","2011","EUR","","","BIH","1.2 [0.9-1.4]","1.20000","0.90000","1.40000",""
"LBW_NUMBER","PUBLISHED","2012","EUR","","","BIH","1.1 [0.9-1.4]","1.10000","0.90000","1.40000",""
"LBW_NUMBER","PUBLISHED","2013","EUR","","","BIH","1.1 [0.9-1.4]","1.10000","0.90000","1.40000",""
"LBW_NUMBER","PUBLISHED","2014","EUR","","","BIH","1.1 [0.9-1.4]","1.10000","0.90000","1.40000",""
"LBW_NUMBER","PUBLISHED","2015","EUR","","","BIH","1.1 [0.9-1.4]","1.10000","0.90000","1.40000",""
"LBW_NUMBER","PUBLISHED","2000","AFR","","","BWA","7.8 [6.1-9.9]","7.80000","6.10000","9.90000",""
"LBW_NUMBER","PUBLISHED","2001","AFR","","","BWA","7.7 [6.1-9.9]","7.70000","6.10000","9.90000",""
"LBW_NUMBER","PUBLISHED","2002","AFR","","","BWA","7.7 [6.2-10.1]","7.70000","6.20000","10.10000",""
"LBW_NUMBER","PUBLISHED","2003","AFR","","","BWA","7.7 [6.2-10.2]","7.70000","6.20000","10.20000",""
"LBW_NUMBER","PUBLISHED","2004","AFR","","","BWA","7.8 [6.1-10.1]","7.80000","6.10000","10.10000",""
"LBW_NUMBER","PUBLISHED","2005","AFR","","","BWA","7.8 [6.1-10.2]","7.80000","6.10000","10.20000",""
"LBW_NUMBER","PUBLISHED","2006","AFR","","","BWA","7.8 [6.2-10.2]","7.80000","6.20000","10.20000",""
"LBW_NUMBER","PUBLISHED","2007","AFR","","","BWA","7.9 [6.2-10.3]","7.90000","6.20000","10.30000",""
"LBW_NUMBER","PUBLISHED","2008","AFR","","","BWA","8.0 [6.4-10.4]","8.00000","6.40000","10.40000",""
"LBW_NUMBER","PUBLISHED","2009","AFR","","","BWA","8.1 [6.4-10.6]","8.10000","6.40000","10.60000",""
"LBW_NUMBER","PUBLISHED","2010","AFR","","","BWA","8.2 [6.4-10.9]","8.20000","6.40000","10.90000",""
"LBW_NUMBER","PUBLISHED","2011","AFR","","","BWA","8.3 [6.4-10.6]","8.30000","6.40000","10.60000",""
"LBW_NUMBER","PUBLISHED","2012","AFR","","","BWA","8.3 [6.5-11.0]","8.30000","6.50000","11.00000",""
"LBW_NUMBER","PUBLISHED","2013","AFR","","","BWA","8.4 [6.7-10.9]","8.40000","6.70000","10.90000",""
"LBW_NUMBER","PUBLISHED","2014","AFR","","","BWA","8.4 [6.7-10.9]","8.40000","6.70000","10.90000",""
"LBW_NUMBER","PUBLISHED","2015","AFR","","","BWA","8.3 [6.6-11.0]","8.30000","6.60000","11.00000",""
"LBW_NUMBER","PUBLISHED","2000","AMR","","","BRA","276.9 [269.9-283.9]","276.90000","269.90000","283.90000",""
"LBW_NUMBER","PUBLISHED","2001","AMR","","","BRA","276.2 [271.8-280.6]","276.20000","271.80000","280.60000",""
"LBW_NUMBER","PUBLISHED","2002","AMR","","","BRA","274.5 [270.9-278.1]","274.50000","270.90000","278.10000",""
"LBW_NUMBER","PUBLISHED","2003","AMR","","","BRA","272.1 [268.6-275.7]","272.10000","268.60000","275.70000",""
"LBW_NUMBER","PUBLISHED","2004","AMR","","","BRA","269.4 [265.7-273.0]","269.40000","265.70000","273.00000",""
"LBW_NUMBER","PUBLISHED","2005","AMR","","","BRA","266.5 [263.1-269.9]","266.50000","263.10000","269.90000",""
"LBW_NUMBER","PUBLISHED","2006","AMR","","","BRA","263.8 [260.9-266.8]","263.80000","260.90000","266.80000",""
"LBW_NUMBER","PUBLISHED","2007","AMR","","","BRA","261.5 [259.1-264.0]","261.50000","259.10000","264.00000",""
"LBW_NUMBER","PUBLISHED","2008","AMR","","","BRA","259.6 [257.6-261.7]","259.60000","257.60000","261.70000",""
"LBW_NUMBER","PUBLISHED","2009","AMR","","","BRA","258.2 [256.3-260.1]","258.20000","256.30000","260.10000",""
"LBW_NUMBER","PUBLISHED","2010","AMR","","","BRA","257.0 [255.0-259.1]","257.00000","255.00000","259.10000",""
"LBW_NUMBER","PUBLISHED","2011","AMR","","","BRA","256.0 [253.8-258.2]","256.00000","253.80000","258.20000",""
"LBW_NUMBER","PUBLISHED","2012","AMR","","","BRA","254.9 [252.7-257.1]","254.90000","252.70000","257.10000",""
"LBW_NUMBER","PUBLISHED","2013","AMR","","","BRA","253.3 [251.3-255.3]","253.30000","251.30000","255.30000",""
"LBW_NUMBER","PUBLISHED","2014","AMR","","","BRA","251.3 [249.0-253.5]","251.30000","249.00000","253.50000",""
"LBW_NUMBER","PUBLISHED","2015","AMR","","","BRA","248.6 [245.1-252.2]","248.60000","245.10000","252.20000",""
"LBW_NUMBER","PUBLISHED","2000","WPR","","","BRN","0.7 [0.5-0.9]","0.70000","0.50000","0.90000",""
"LBW_NUMBER","PUBLISHED","2001","WPR","","","BRN","0.7 [0.6-0.8]","0.70000","0.60000","0.80000",""
"LBW_NUMBER","PUBLISHED","2002","WPR","","","BRN","0.6 [0.5-0.7]","0.60000","0.50000","0.70000",""
"LBW_NUMBER","PUBLISHED","2003","WPR","","","BRN","0.6 [0.5-0.7]","0.60000","0.50000","0.70000",""
"LBW_NUMBER","PUBLISHED","2004","WPR","","","BRN","0.6 [0.5-0.7]","0.60000","0.50000","0.70000",""
"LBW_NUMBER","PUBLISHED","2005","WPR","","","BRN","0.6 [0.5-0.7]","0.60000","0.50000","0.70000",""
"LBW_NUMBER","PUBLISHED","2006","WPR","","","BRN","0.6 [0.6-0.7]","0.60000","0.60000","0.70000",""
"LBW_NUMBER","PUBLISHED","2007","WPR","","","BRN","0.7 [0.6-0.7]","0.70000","0.60000","0.70000",""
"LBW_NUMBER","PUBLISHED","2008","WPR","","","BRN","0.7 [0.6-0.7]","0.70000","0.60000","0.70000",""
"LBW_NUMBER","PUBLISHED","2009","WPR","","","BRN","0.7 [0.7-0.8]","0.70000","0.70000","0.80000",""
"LBW_NUMBER","PUBLISHED","2010","WPR","","","BRN","0.8 [0.7-0.8]","0.80000","0.70000","0.80000",""
"LBW_NUMBER","PUBLISHED","2011","WPR","","","BRN","0.8 [0.7-0.8]","0.80000","0.70000","0.80000",""
"LBW_NUMBER","PUBLISHED","2012","WPR","","","BRN","0.8 [0.8-0.8]","0.80000","0.80000","0.80000",""
"LBW_NUMBER","PUBLISHED","2013","WPR","","","BRN","0.8 [0.8-0.8]","0.80000","0.80000","0.80000",""
"LBW_NUMBER","PUBLISHED","2014","WPR","","","BRN","0.8 [0.7-0.8]","0.80000","0.70000","0.80000",""
"LBW_NUMBER","PUBLISHED","2015","WPR","","","BRN","0.7 [0.6-0.9]","0.70000","0.60000","0.90000",""
"LBW_NUMBER","PUBLISHED","2000","EUR","","","BGR","5.6 [5.5-5.8]","5.60000","5.50000","5.80000",""
"LBW_NUMBER","PUBLISHED","2001","EUR","","","BGR","5.6 [5.6-5.7]","5.60000","5.60000","5.70000",""
"LBW_NUMBER","PUBLISHED","2002","EUR","","","BGR","5.7 [5.6-5.8]","5.70000","5.60000","5.80000",""
"LBW_NUMBER","PUBLISHED","2003","EUR","","","BGR","5.8 [5.7-6.0]","5.80000","5.70000","6.00000",""
"LBW_NUMBER","PUBLISHED","2004","EUR","","","BGR","6.0 [5.8-6.1]","6.00000","5.80000","6.10000",""
"LBW_NUMBER","PUBLISHED","2005","EUR","","","BGR","6.2 [6.0-6.3]","6.20000","6.00000","6.30000",""
"LBW_NUMBER","PUBLISHED","2006","EUR","","","BGR","6.3 [6.1-6.5]","6.30000","6.10000","6.50000",""
"LBW_NUMBER","PUBLISHED","2007","EUR","","","BGR","6.4 [6.3-6.6]","6.40000","6.30000","6.60000",""
"LBW_NUMBER","PUBLISHED","2008","EUR","","","BGR","6.5 [6.3-6.7]","6.50000","6.30000","6.70000",""
"LBW_NUMBER","PUBLISHED","2009","EUR","","","BGR","6.6 [6.4-6.8]","6.60000","6.40000","6.80000",""
"LBW_NUMBER","PUBLISHED","2010","EUR","","","BGR","6.6 [6.4-6.8]","6.60000","6.40000","6.80000",""
"LBW_NUMBER","PUBLISHED","2011","EUR","","","BGR","6.6 [6.4-6.8]","6.60000","6.40000","6.80000",""
"LBW_NUMBER","PUBLISHED","2012","EUR","","","BGR","6.6 [6.4-6.7]","6.60000","6.40000","6.70000",""
"LBW_NUMBER","PUBLISHED","2013","EUR","","","BGR","6.5 [6.4-6.7]","6.50000","6.40000","6.70000",""
"LBW_NUMBER","PUBLISHED","2014","EUR","","","BGR","6.5 [6.3-6.6]","6.50000","6.30000","6.60000",""
"LBW_NUMBER","PUBLISHED","2015","EUR","","","BGR","6.4 [6.1-6.7]","6.40000","6.10000","6.70000",""
"LBW_NUMBER","PUBLISHED","2000","AFR","","","BFA","85.1 [60.5-108.9]","85.10000","60.50000","108.90000",""
"LBW_NUMBER","PUBLISHED","2001","AFR","","","BFA","86.5 [60.4-111.6]","86.50000","60.40000","111.60000",""
"LBW_NUMBER","PUBLISHED","2002","AFR","","","BFA","87.7 [63.4-111.2]","87.70000","63.40000","111.20000",""
"LBW_NUMBER","PUBLISHED","2003","AFR","","","BFA","88.6 [63.7-112.1]","88.60000","63.70000","112.10000",""
"LBW_NUMBER","PUBLISHED","2004","AFR","","","BFA","89.2 [63.2-116.1]","89.20000","63.20000","116.10000",""
"LBW_NUMBER","PUBLISHED","2005","AFR","","","BFA","89.6 [66.0-114.1]","89.60000","66.00000","114.10000",""
"LBW_NUMBER","PUBLISHED","2006","AFR","","","BFA","89.9 [66.7-114.1]","89.90000","66.70000","114.10000",""
"LBW_NUMBER","PUBLISHED","2007","AFR","","","BFA","90.0 [65.9-114.2]","90.00000","65.90000","114.20000",""
"LBW_NUMBER","PUBLISHED","2008","AFR","","","BFA","90.4 [66.0-116.5]","90.40000","66.00000","116.50000",""
"LBW_NUMBER","PUBLISHED","2009","AFR","","","BFA","90.8 [66.2-116.0]","90.80000","66.20000","116.00000",""
"LBW_NUMBER","PUBLISHED","2010","AFR","","","BFA","91.0 [67.3-117.2]","91.00000","67.30000","117.20000",""
"LBW_NUMBER","PUBLISHED","2011","AFR","","","BFA","91.5 [68.0-117.2]","91.50000","68.00000","117.20000",""
"LBW_NUMBER","PUBLISHED","2012","AFR","","","BFA","92.0 [68.3-119.2]","92.00000","68.30000","119.20000",""
"LBW_NUMBER","PUBLISHED","2013","AFR","","","BFA","92.6 [68.5-119.4]","92.60000","68.50000","119.40000",""
"LBW_NUMBER","PUBLISHED","2014","AFR","","","BFA","93.3 [69.8-120.3]","93.30000","69.80000","120.30000",""
"LBW_NUMBER","PUBLISHED","2015","AFR","","","BFA","94.0 [69.6-116.8]","94.00000","69.60000","116.80000",""
"LBW_NUMBER","PUBLISHED","2000","AFR","","","BDI","47.6 [32.7-62.8]","47.60000","32.70000","62.80000",""
"LBW_NUMBER","PUBLISHED","2001","AFR","","","BDI","48.2 [33.3-63.3]","48.20000","33.30000","63.30000",""
"LBW_NUMBER","PUBLISHED","2002","AFR","","","BDI","49.0 [33.8-63.1]","49.00000","33.80000","63.10000",""
"LBW_NUMBER","PUBLISHED","2003","AFR","","","BDI","50.1 [34.8-64.8]","50.10000","34.80000","64.80000",""
"LBW_NUMBER","PUBLISHED","2004","AFR","","","BDI","51.5 [35.4-66.4]","51.50000","35.40000","66.40000",""
"LBW_NUMBER","PUBLISHED","2005","AFR","","","BDI","52.9 [37.1-68.3]","52.90000","37.10000","68.30000",""
"LBW_NUMBER","PUBLISHED","2006","AFR","","","BDI","54.5 [38.4-70.6]","54.50000","38.40000","70.60000",""
"LBW_NUMBER","PUBLISHED","2007","AFR","","","BDI","56.0 [39.1-72.5]","56.00000","39.10000","72.50000",""
"LBW_NUMBER","PUBLISHED","2008","AFR","","","BDI","57.5 [40.9-72.9]","57.50000","40.90000","72.90000",""
"LBW_NUMBER","PUBLISHED","2009","AFR","","","BDI","58.9 [41.8-74.2]","58.90000","41.80000","74.20000",""
"LBW_NUMBER","PUBLISHED","2010","AFR","","","BDI","60.3 [43.2-78.0]","60.30000","43.20000","78.00000",""
"LBW_NUMBER","PUBLISHED","2011","AFR","","","BDI","61.6 [43.6-79.9]","61.60000","43.60000","79.90000",""
"LBW_NUMBER","PUBLISHED","2012","AFR","","","BDI","62.8 [44.4-80.4]","62.80000","44.40000","80.40000",""
"LBW_NUMBER","PUBLISHED","2013","AFR","","","BDI","64.0 [46.1-81.1]","64.00000","46.10000","81.10000",""
"LBW_NUMBER","PUBLISHED","2014","AFR","","","BDI","65.2 [47.3-83.5]","65.20000","47.30000","83.50000",""
"LBW_NUMBER","PUBLISHED","2015","AFR","","","BDI","66.2 [47.7-84.8]","66.20000","47.70000","84.80000",""
"LBW_NUMBER","PUBLISHED","2000","WPR","","","KHM","52.4 [31.3-70.5]","52.40000","31.30000","70.50000",""
"LBW_NUMBER","PUBLISHED","2001","WPR","","","KHM","50.9 [31.0-70.5]","50.90000","31.00000","70.50000",""
"LBW_NUMBER","PUBLISHED","2002","WPR","","","KHM","49.7 [30.5-67.1]","49.70000","30.50000","67.10000",""
"LBW_NUMBER","PUBLISHED","2003","WPR","","","KHM","48.8 [29.3-64.6]","48.80000","29.30000","64.60000",""
"LBW_NUMBER","PUBLISHED","2004","WPR","","","KHM","48.2 [29.7-66.0]","48.20000","29.70000","66.00000",""
"LBW_NUMBER","PUBLISHED","2005","WPR","","","KHM","48.0 [28.8-64.0]","48.00000","28.80000","64.00000",""
"LBW_NUMBER","PUBLISHED","2006","WPR","","","KHM","47.8 [29.7-64.9]","47.80000","29.70000","64.90000",""
"LBW_NUMBER","PUBLISHED","2007","WPR","","","KHM","47.8 [30.0-63.5]","47.80000","30.00000","63.50000",""
"LBW_NUMBER","PUBLISHED","2008","WPR","","","KHM","47.6 [30.1-63.8]","47.60000","30.10000","63.80000",""
"LBW_NUMBER","PUBLISHED","2009","WPR","","","KHM","47.4 [29.5-63.1]","47.40000","29.50000","63.10000",""
"LBW_NUMBER","PUBLISHED","2010","WPR","","","KHM","47.1 [29.6-62.3]","47.10000","29.60000","62.30000",""
"LBW_NUMBER","PUBLISHED","2011","WPR","","","KHM","46.6 [29.0-61.8]","46.60000","29.00000","61.80000",""
"LBW_NUMBER","PUBLISHED","2012","WPR","","","KHM","46.1 [28.6-62.9]","46.10000","28.60000","62.90000",""
"LBW_NUMBER","PUBLISHED","2013","WPR","","","KHM","45.5 [28.5-62.1]","45.50000","28.50000","62.10000",""
"LBW_NUMBER","PUBLISHED","2014","WPR","","","KHM","45.0 [27.9-61.7]","45.00000","27.90000","61.70000",""
"LBW_NUMBER","PUBLISHED","2015","WPR","","","KHM","44.6 [27.9-60.3]","44.60000","27.90000","60.30000",""
"LBW_NUMBER","PUBLISHED","2000","AFR","","","CMR","83.1 [66.0-105.1]","83.10000","66.00000","105.10000",""
"LBW_NUMBER","PUBLISHED","2001","AFR","","","CMR","84.1 [66.8-106.3]","84.10000","66.80000","106.30000",""
"LBW_NUMBER","PUBLISHED","2002","AFR","","","CMR","85.3 [67.3-107.5]","85.30000","67.30000","107.50000",""
"LBW_NUMBER","PUBLISHED","2003","AFR","","","CMR","86.7 [67.8-109.3]","86.70000","67.80000","109.30000",""
"LBW_NUMBER","PUBLISHED","2004","AFR","","","CMR","88.2 [70.3-112.4]","88.20000","70.30000","112.40000",""
"LBW_NUMBER","PUBLISHED","2005","AFR","","","CMR","89.8 [70.5-112.9]","89.80000","70.50000","112.90000",""
