"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","RESIDENCEAREATYPE","WEALTHQUINTILE","Display Value","Numeric","Low","High","Comments"
"EQ_WATERPIPED","PUBLISHED","2003","EUR","TUR","YEARS6-11","","","62.5","0.62523","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","UGA","YEARS6-11","","","63.6","0.63580","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","NGA","","URB","","33.0","0.32985","","",""
"EQ_WATERPIPED","PUBLISHED","1992","EMR","MAR","","","WQ4","100.0","1.00000","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","BEN","","","WQ1","19.0","0.19022","","",""
"EQ_WATERPIPED","PUBLISHED","1999","AMR","DOM","","","WQ1","77.0","0.77007","","",""
"EQ_WATERPIPED","PUBLISHED","1995","AMR","COL","","","WQ4","100.0","1.00000","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AMR","COL","","","WQ4","100.0","1.00000","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","KEN","","","WQ4","87.0","0.87038","","",""
"EQ_WATERPIPED","PUBLISHED","1997","EUR","KGZ","","","WQ4","100.0","1.00000","","",""
"EQ_WATERPIPED","PUBLISHED","1995","AMR","COL","","","WQ5","100.0","1.00000","","",""
"EQ_WATERPIPED","PUBLISHED","2002","EMR","JOR","","","WQ5","72.0","0.72040","","",""
"EQ_WATERPIPED","PUBLISHED","2004","AFR","MWI","","","WQ5","98.0","0.97986","","",""
"EQ_WATERPIPED","PUBLISHED","2001","SEAR","NPL","","","WQ5","87.0","0.87014","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","MDG","","","","25.0","0.24978","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AMR","BOL","","URB","","93.0","0.92989","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AMR","COL","","URB","","98.0","0.97982","","",""
"EQ_WATERPIPED","PUBLISHED","2002","AMR","DOM","","URB","","27.0","0.26971","","",""
"EQ_WATERPIPED","PUBLISHED","2004","AFR","LSO","","","WQ3","94.0","0.93993","","",""
"EQ_WATERPIPED","PUBLISHED","2003","EMR","EGY","","","WQ4","100.0","0.99974","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","NGA","","","WQ4","37.0","0.37034","","",""
"EQ_WATERPIPED","PUBLISHED","2007","AMR","DOM","","","WQ5","7.0","0.06967","","",""
"EQ_WATERPIPED","PUBLISHED","2008","WPR","PHL","YEARS6-11","","","46.0","0.45989","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","TGO","YEARS6-11","","","77.0","0.77022","","",""
"EQ_WATERPIPED","PUBLISHED","2006","EUR","AZE","","RUR","","25.0","0.25005","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","BFA","","RUR","","2.0","0.02020","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","MLI","","URB","","69.0","0.69004","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","UGA","YEARS6-11","","","58.6","0.58559","","",""
"EQ_WATERPIPED","PUBLISHED","2008","EUR","ALB","YEARS12+","","","65.0","0.65038","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AMR","BOL","YEARS12+","","","95.0","0.94960","","",""
"EQ_WATERPIPED","PUBLISHED","2005","SEAR","IND","YEARS12+","","","74.0","0.73973","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AMR","COL","YEARS6-11","","","92.0","0.92001","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","STP","","RUR","","80.0","0.79959","","",""
"EQ_WATERPIPED","PUBLISHED","1995","EUR","KAZ","","","","85.0","0.84993","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","NER","","","","18.0","0.18031","","",""
"EQ_WATERPIPED","PUBLISHED","2000","EUR","ARM","","URB","","98.0","0.97994","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","MDG","","","WQ1","38.0","0.37984","","",""
"EQ_WATERPIPED","PUBLISHED","1991","AMR","PER","","","WQ1","62.0","0.61961","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","ETH","","","WQ2","95.0","0.95028","","",""
"EQ_WATERPIPED","PUBLISHED","1992","SEAR","IND","","","WQ2","64.0","0.64029","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","KEN","","","WQ5","98.0","0.97990","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","KEN","","","WQ5","94.0","0.93963","","",""
"EQ_WATERPIPED","PUBLISHED","1992","AFR","NAM","","","WQ5","100.0","1.00000","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","NER","","","WQ5","97.0","0.96964","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","SLE","","","WQ4","69.0","0.69027","","",""
"EQ_WATERPIPED","PUBLISHED","2007","AFR","COD","","","WQ5","99.0","0.99040","","",""
"EQ_WATERPIPED","PUBLISHED","2000","EUR","ARM","YEARS0-5","","","96.0","0.96035","","",""
"EQ_WATERPIPED","PUBLISHED","2009","AMR","GUY","YEARS0-5","","","43.0","0.43038","","",""
"EQ_WATERPIPED","PUBLISHED","1993","AFR","KEN","YEARS0-5","","","83.0","0.83003","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AMR","DOM","YEARS6-11","","","58.0","0.58035","","",""
"EQ_WATERPIPED","PUBLISHED","1995","AFR","UGA","YEARS6-11","","","47.0","0.47032","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AMR","HND","","","WQ1","79.0","0.79012","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","KEN","","","WQ1","54.0","0.54042","","",""
"EQ_WATERPIPED","PUBLISHED","1996","SEAR","NPL","","","WQ3","67.0","0.67041","","",""
"EQ_WATERPIPED","PUBLISHED","2009","AMR","GUY","","","WQ5","11.0","0.10954","","",""
"EQ_WATERPIPED","PUBLISHED","2007","AFR","RWA","","","WQ5","93.0","0.93024","","",""
"EQ_WATERPIPED","PUBLISHED","2007","SEAR","IDN","YEARS0-5","","","21.0","0.21041","","",""
"EQ_WATERPIPED","PUBLISHED","2011","AFR","ETH","YEARS6-11","","","91.0","0.90969","","",""
"EQ_WATERPIPED","PUBLISHED","1997","EUR","KGZ","YEARS6-11","","","96.0","0.95998","","",""
"EQ_WATERPIPED","PUBLISHED","2008","EMR","EGY","","RUR","","91.0","0.91008","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","MLI","","RUR","","7.0","0.06983","","",""
"EQ_WATERPIPED","PUBLISHED","2005","EUR","ARM","","URB","","99.0","0.99010","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","GHA","","URB","","84.0","0.84047","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AMR","BOL","","","WQ1","75.0","0.74975","","",""
"EQ_WATERPIPED","PUBLISHED","1995","AMR","GTM","","","WQ1","62.0","0.62009","","",""
"EQ_WATERPIPED","PUBLISHED","2007","SEAR","BGD","","","WQ3","20.0","0.20042","","",""
"EQ_WATERPIPED","PUBLISHED","1992","SEAR","IND","","","WQ4","81.0","0.80975","","",""
"EQ_WATERPIPED","PUBLISHED","1999","AFR","ZWE","","","WQ4","100.0","1.00000","","",""
"EQ_WATERPIPED","PUBLISHED","2003","EMR","EGY","","","WQ3","100.0","1.00000","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AFR","TCD","YEARS0-5","","","20.0","0.19983","","",""
"EQ_WATERPIPED","PUBLISHED","1999","EUR","KAZ","YEARS0-5","","","84.0","0.83951","","",""
"EQ_WATERPIPED","PUBLISHED","2002","EMR","JOR","YEARS6-11","","","90.0","0.89953","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","RWA","","","WQ1","19.0","0.18963","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","KEN","","","WQ2","60.0","0.59977","","",""
"EQ_WATERPIPED","PUBLISHED","1990","EMR","PAK","","","WQ2","66.0","0.65974","","",""
"EQ_WATERPIPED","PUBLISHED","2009","EMR","JOR","YEARS0-5","","","66.0","0.65966","","",""
"EQ_WATERPIPED","PUBLISHED","1995","EUR","KAZ","YEARS0-5","","","95.0","0.95012","","",""
"EQ_WATERPIPED","PUBLISHED","2010","AFR","RWA","YEARS0-5","","","53.0","0.53022","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AMR","DOM","YEARS12+","","","41.0","0.40981","","",""
"EQ_WATERPIPED","PUBLISHED","2010","AMR","COL","","","","84.0","0.83995","","",""
"EQ_WATERPIPED","PUBLISHED","2005","SEAR","IND","","","","42.0","0.42016","","",""
"EQ_WATERPIPED","PUBLISHED","1999","AFR","ZWE","YEARS6-11","","","98.4","0.98414","","",""
"EQ_WATERPIPED","PUBLISHED","1999","EUR","KAZ","","","WQ5","100.0","1.00000","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","NAM","","","WQ5","100.0","1.00000","","",""
"EQ_WATERPIPED","PUBLISHED","1996","SEAR","NPL","","","WQ5","90.0","0.89960","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","RWA","","","WQ5","87.0","0.86962","","",""
"EQ_WATERPIPED","PUBLISHED","2009","AFR","LSO","YEARS6-11","","","82.0","0.82020","","",""
"EQ_WATERPIPED","PUBLISHED","2007","AFR","ZMB","YEARS6-11","","","76.0","0.75987","","",""
"EQ_WATERPIPED","PUBLISHED","1995","AFR","UGA","YEARS12+","","","54.0","0.54004","","",""
"EQ_WATERPIPED","PUBLISHED","2003","EMR","EGY","YEARS6-11","","","100.0","0.99974","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","NGA","YEARS6-11","","","16.0","0.16011","","",""
"EQ_WATERPIPED","PUBLISHED","2007","SEAR","IDN","","URB","","27.0","0.27018","","",""
"EQ_WATERPIPED","PUBLISHED","1993","AFR","KEN","","URB","","88.0","0.87969","","",""
"EQ_WATERPIPED","PUBLISHED","1996","SEAR","NPL","","URB","","58.0","0.57964","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","NER","","URB","","64.0","0.64033","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","STP","","","WQ3","97.0","0.96958","","",""
"EQ_WATERPIPED","PUBLISHED","1999","AFR","ZWE","","","WQ3","99.0","0.98953","","",""
"EQ_WATERPIPED","PUBLISHED","2005","EUR","ARM","","","WQ4","100.0","1.00000","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","GHA","","","WQ4","69.0","0.69036","","",""
"EQ_WATERPIPED","PUBLISHED","2001","SEAR","NPL","YEARS0-5","","","52.0","0.51959","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","NER","YEARS0-5","","","62.0","0.61987","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","MOZ","YEARS12+","","","88.0","0.88017","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","STP","YEARS12+","","","100.0","1.00000","","",""
